,id,codigo_curriculo,codigo_ingresso,periodo_ingresso,forma_ingresso,codigo_evasao,forma_evasao,periodo_evasao,evadiu_periodo,forma_saida,acao_afirmativa,tipo_reserva_vagas,forma_reserva_vagas,sexo,codigo_cor,nome_cor,idade_ingresso,idade_evasao,tipo_ensino_medio,ensino_medio,apv_media_geral
625,V389783,1990,1,1997.1,VESTIBULAR,1,GRADUADO,2000.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,632.0
1002,R168979,1999,1,1997.1,VESTIBULAR,1,GRADUADO,2002.2,12.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,645.0
994,P255551,1999,1,1997.1,VESTIBULAR,1,GRADUADO,2000.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23.0,,Não informado,729.0
1038,A179438,1999,1,1997.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2004.2,16.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,26.0,,Não informado,612.0
997,A344024,1999,1,1997.1,VESTIBULAR,1,GRADUADO,2000.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,692.0
777,D225177,1999,1,1997.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2000.2,8.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,20.0,,Não informado,694.0
1039,T011100,1999,1,1997.1,VESTIBULAR,1,GRADUADO,2001.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,607.0
14,R076975,1990,1,1996.2,VESTIBULAR,1,GRADUADO,2000.1,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,21.0,,Não informado,589.0
635,T388206,1990,1,1996.2,VESTIBULAR,1,GRADUADO,2002.1,12.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24.0,,Não informado,598.0
636,G203090,1990,1,1996.2,VESTIBULAR,1,GRADUADO,2001.1,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,26,31.0,,Não informado,596.0
17,J314425,1990,1,1996.2,VESTIBULAR,1,GRADUADO,2000.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,25.0,,Não informado,589.0
75,B045032,1990,1,1996.2,VESTIBULAR,1,GRADUADO,2000.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,601.0
67,H215169,1990,1,1996.2,VESTIBULAR,1,GRADUADO,2000.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,26.0,,Não informado,623.0
51,X044765,1990,1,1996.2,VESTIBULAR,1,GRADUADO,2000.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,26.0,,Não informado,589.0
71,C101746,1990,1,1996.2,VESTIBULAR,1,GRADUADO,2000.1,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,25.0,,Não informado,617.0
209,T324243,1990,1,1996.1,VESTIBULAR,1,GRADUADO,2000.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,650.0
61,W027027,1990,1,1996.1,VESTIBULAR,1,GRADUADO,2000.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,643.0
204,R287597,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,20.0,,Não informado,680.0
62,U193835,1990,1,1996.1,VESTIBULAR,1,GRADUADO,2000.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,641.0
63,S294206,1990,1,1996.1,VESTIBULAR,1,GRADUADO,2000.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,639.0
567,F054980,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,761.0
64,D316013,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23.0,,Não informado,637.0
203,J236528,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,680.0
199,Z236028,1990,1,1996.1,VESTIBULAR,1,GRADUADO,1999.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,736.0
558,V212626,1990,1,1995.2,VESTIBULAR,1,GRADUADO,1999.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,534.0
583,P326224,1990,1,1995.2,VESTIBULAR,1,GRADUADO,1999.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,21.0,,Não informado,561.0
582,F257783,1990,1,1995.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.1,12.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,25.0,,Não informado,562.0
1105,R079748,1999,1,1995.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.2,13.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24.0,,Não informado,541.0
561,Z172207,1990,1,1995.2,VESTIBULAR,1,GRADUADO,2000.1,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,24.0,,Não informado,571.0
386,G347768,1990,1,1995.2,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1998.1,6.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,548.0
650,V160803,1990,1,1995.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1996.1,2.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,21.0,,Não informado,545.0
596,V379612,1990,1,1995.2,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1996.2,3.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,20.0,,Não informado,
350,V154298,1990,1,1995.1,VESTIBULAR,1,GRADUADO,1999.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,612.0
533,S150731,1990,1,1995.1,VESTIBULAR,1,GRADUADO,1999.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,702.0
648,X188358,1990,1,1995.1,VESTIBULAR,1,GRADUADO,1999.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,590.0
649,D330750,1990,1,1995.1,VESTIBULAR,1,GRADUADO,1999.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,588.0
354,M175089,1990,1,1995.1,VESTIBULAR,1,GRADUADO,1999.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,606.0
353,H109041,1990,1,1995.1,VESTIBULAR,1,GRADUADO,1999.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,21.0,,Não informado,607.0
352,O273021,1990,1,1995.1,VESTIBULAR,1,GRADUADO,2001.2,14.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,26.0,,Não informado,608.0
357,E215075,1990,1,1995.1,VESTIBULAR,1,GRADUADO,1998.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,585.0
574,X039407,1990,1,1995.1,VESTIBULAR,1,GRADUADO,1999.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,660.0
575,S143232,1990,1,1995.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1999.1,9.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,659.0
1104,K162300,1999,1,1995.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.2,14.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,25.0,,Não informado,574.0
531,J321460,1990,1,1994.2,VESTIBULAR,1,GRADUADO,1998.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,556.0
532,P130957,1990,1,1994.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2002.1,16.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,29.0,,Não informado,464.0
529,P091031,1990,1,1994.2,VESTIBULAR,1,GRADUADO,1998.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,24.0,,Não informado,555.0
314,Y005172,1990,1,1994.2,VESTIBULAR,1,GRADUADO,1998.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,24.0,,Não informado,583.0
320,P310027,1990,1,1994.2,VESTIBULAR,1,GRADUADO,1997.2,7.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23.0,,Não informado,578.0
322,Z069583,1990,1,1994.2,VESTIBULAR,1,GRADUADO,1998.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,565.0
323,B367125,1990,1,1994.2,VESTIBULAR,1,GRADUADO,2000.2,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,26.0,,Não informado,564.0
327,Z297071,1990,1,1994.2,VESTIBULAR,1,GRADUADO,1997.2,7.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,553.0
325,B264965,1990,1,1994.2,VESTIBULAR,1,GRADUADO,1998.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,24.0,,Não informado,564.0
324,R091990,1990,1,1994.2,VESTIBULAR,1,GRADUADO,1998.1,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,564.0
613,B223608,1990,1,1994.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1995.1,3.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,18.0,,Não informado,600.0
147,R309270,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1998.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,22,26.0,,Não informado,617.0
569,L174703,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1997.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,598.0
283,Y230456,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1997.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,644.0
280,H330200,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1997.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,689.0
278,E361199,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1997.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,709.0
279,D138382,1990,1,1994.1,VESTIBULAR,1,GRADUADO,1997.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,702.0
564,L131713,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,25.0,,Não informado,623.0
590,R389943,1990,1,1993.2,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1994.1,2.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,20.0,,Não informado,
107,O366595,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.2,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,21.0,,Não informado,614.0
272,C088949,1990,1,1993.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1994.2,3.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,21.0,,Não informado,635.0
274,R076628,1990,1,1993.2,VESTIBULAR,1,GRADUADO,1997.1,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,636.0
234,I305593,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1996.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,723.0
194,O309546,1990,1,1993.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1999.1,13.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24.0,,Não informado,663.0
551,P080257,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1996.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,654.0
550,J044408,1990,1,1993.1,VESTIBULAR,1,GRADUADO,1998.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,24.0,,Não informado,648.0
164,O218602,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1995.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,26.0,,Não informado,618.0
159,X131461,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2000.1,17.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,26.0,,Não informado,594.0
161,W208755,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1995.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,596.0
168,Z156575,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1995.2,8.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,621.0
167,Q066727,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1992.2,2.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,19.0,,Não informado,682.0
169,Q261673,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1996.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,612.0
549,P263567,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1996.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,635.0
542,V316049,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1997.2,12.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,24.0,,Não informado,636.0
541,S317830,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1993.1,3.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,20.0,,Não informado,610.0
538,N206830,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1996.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,611.0
170,Y377848,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1995.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,661.0
521,T217194,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1995.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,736.0
522,Z084582,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1995.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,801.0
524,L041844,1990,1,1992.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1992.2,2.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,19.0,,Não informado,701.0
525,D203900,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1997.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,602.0
616,C045564,1990,1,1992.1,VESTIBULAR,1,GRADUADO,1996.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,31,35.0,,Não informado,607.0
127,V123560,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1997.1,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,23.0,,Não informado,695.0
129,M277254,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1995.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,677.0
125,F080849,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1994.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,678.0
122,Z312362,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1997.2,14.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,26.0,,Não informado,572.0
504,J391468,1990,1,1991.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1997.1,13.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,29.0,,Não informado,626.0
586,N017844,1990,1,1991.1,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1992.2,4.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,19.0,,Não informado,
612,D114710,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1997.1,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24.0,,Não informado,624.0
608,Q156138,1990,1,1991.1,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1994.2,8.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,
155,C084976,1990,1,1991.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1991.2,2.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,17.0,,Não informado,706.0
154,Z304666,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1997.1,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24.0,,Não informado,656.0
153,W010278,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1996.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,25.0,,Não informado,600.0
158,R094727,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1995.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,694.0
152,I009577,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1994.1,7.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,603.0
135,F358958,1990,1,1991.1,VESTIBULAR,1,GRADUADO,1995.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,594.0
96,I089349,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1995.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,631.0
100,N106121,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1994.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,678.0
97,T154961,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1994.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,644.0
91,I212962,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1994.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,668.0
484,K289590,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1996.2,14.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,25.0,,Não informado,593.0
485,N176322,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1995.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,22.0,,Não informado,565.0
109,M128207,1990,1,1990.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1996.1,13.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,21,27.0,,Não informado,604.0
120,G343732,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1995.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,607.0
118,A262881,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1996.2,14.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,23.0,,Não informado,585.0
108,A372453,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1994.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,603.0
119,F116204,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1999.1,19.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,572.0
104,N265032,1990,1,1990.1,VESTIBULAR,1,GRADUADO,1993.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,20.0,,Não informado,784.0
518,J070634,1990,1,1989.1,VESTIBULAR,1,GRADUADO,1995.1,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24.0,,Não informado,632.0
511,S374319,1990,1,1989.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1998.1,19.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,32.0,,Não informado,616.0
512,S338315,1990,1,1989.1,VESTIBULAR,1,GRADUADO,1992.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,596.0
607,O078315,1990,1,1989.1,VESTIBULAR,2,TRANSFERIDO PARA OUTRA IES,1990.2,4.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,
515,E164375,1990,1,1989.1,VESTIBULAR,1,GRADUADO,1995.1,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24.0,,Não informado,674.0
513,L051681,1990,1,1989.1,VESTIBULAR,1,GRADUADO,1992.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,17,20.0,,Não informado,579.0
440,W102900,1990,1,1989.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1991.2,6.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,21.0,,Não informado,719.0
441,V143868,1990,1,1989.1,VESTIBULAR,1,GRADUADO,1994.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,709.0
442,G114877,1990,1,1989.1,VESTIBULAR,1,GRADUADO,1992.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,704.0
473,R237307,1990,1,1988.1,VESTIBULAR,1,GRADUADO,1991.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,635.0
475,Q097320,1990,1,1988.1,VESTIBULAR,1,GRADUADO,1992.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,629.0
634,L052082,1990,1,1988.1,VESTIBULAR,1,GRADUADO,1994.1,13.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,0,0.0,,Não informado,633.0
435,Y012121,1990,1,1988.1,VESTIBULAR,1,GRADUADO,1992.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,590.0
436,U046652,1990,1,1988.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1990.2,6.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,20.0,,Não informado,683.0
490,F044039,1990,1,1988.1,VESTIBULAR,1,GRADUADO,1992.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,763.0
491,H257917,1990,1,1988.1,VESTIBULAR,1,GRADUADO,1992.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,714.0
493,M048073,1990,1,1988.1,VESTIBULAR,1,GRADUADO,1998.1,21.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,23,33.0,,Não informado,591.0
632,G275581,1990,1,1987.1,VESTIBULAR,1,GRADUADO,1992.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,683.0
633,W008753,1990,1,1987.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1990.2,8.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,669.0
448,G383424,1990,1,1987.1,VESTIBULAR,1,GRADUADO,1991.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,759.0
450,K150057,1990,1,1987.1,VESTIBULAR,1,GRADUADO,1991.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,714.0
453,V329289,1990,1,1987.1,VESTIBULAR,1,GRADUADO,1991.2,10.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,666.0
458,D078053,1990,1,1987.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,1988.1,3.0,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,21.0,,Não informado,642.0
406,S202833,1990,1,1986.1,VESTIBULAR,1,GRADUADO,1990.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,717.0
483,M253916,1990,1,1986.1,VESTIBULAR,1,GRADUADO,1990.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,614.0
466,O201222,1990,1,1986.1,VESTIBULAR,1,GRADUADO,1989.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22.0,,Não informado,665.0
468,D127657,1990,1,1986.1,VESTIBULAR,1,GRADUADO,1990.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23.0,,Não informado,640.0
446,P368458,1990,1,1986.1,VESTIBULAR,1,GRADUADO,1990.1,9.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22.0,,Não informado,612.0
11,K329073,1979,1,1985.1,VESTIBULAR,1,GRADUADO,1990.1,11.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,23.0,,Não informado,593.0
419,P392463,1990,1,1985.1,VESTIBULAR,1,GRADUADO,1988.2,8.0,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,21.0,,Não informado,704.0
